829248463_12414	o8_1,o9_1,o9_2,o7_1	I vote "Wrong". It goes against human nature and, as other fellow voters have mentioned, the definition of "Marriage". <br/> And you can't exclude religion from this argument, because thats what happened when people don't have faith or belief in any religion. Religion is there to act as guidelines to what is right and what is wrong. Religion is a way of life. Without it, we're lost.	the last comment was put on the wrong side, my bad
12469_265924403	o8_1,o6_1	Basing the bible it's definitely wrong and realistically marriage is intended for man and a woman it's one way of saying to reproduce.	Gay marriage should be between a man and a woman.
12399_12460	o7_2,o7_3	Guys AND Girls were made for a reason. This reason is not so they can pair up with the same sex. It is so that they can pair up with opposite genders. Opposites Attract, Every where, wether its in magnets, electricity, atoms, or humans. Besides, it just doesnt work with two guys (genitals), thats why there are female reproductive systems and male reproductive systems. They only work together, so there is only one way to reproduce.. Guy AND Girl!	for the record - I am not gay. I'm married and have a little daughter.
31527_32066	o6_1,o7_1	The Marriage issue should be out of politicians and lawmakers. Marriages are for the Church to decide, Congress have no power to pass a legislation forcing religious institutions about marriage. Maybe, if the courts were to allow gay marriage, it would be alright since it is not a religious institution, it doesn't break the Separation between Church and State ruled by the Supreme Court.	there is no such thing as "gay marriage". Marriage can only be between a man and a woman.
65364_12399	o7_3	Marriage evolved because of moral and religious grounds rather than a mere union approved by the state... To debase marriage just to accomodate base desires of gay couples in disguise if a right is simply stupid...	for the record - I am not gay. I'm married and have a little daughter.
12441_42624	o7_3	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Is incestual marriage right or wrong? Does gay marriage include incestual homosexual marriage? <br/> Which country legalized homosexual unions which lead to a lower marriage rate?
12431_80501	o8_1	I did not propose "separate but equal." I proposed "distinct and different." Man/woman relationships, especially in the aggregate, have a very different set of implications than man/man and woman/woman relationships. If the law is to contemplate man/woman relationships intelligently, it has to be able to isolate them. <br/> A law requiring separate schools and public accomodations for homosexual people would violate "separate but equal." Law defining marriage as a man/woman relationship does not.	To me gay marriage is wrong. I respect other opinions but to me it is an unnatural way and against my moral law.
12469_30502	o8_1,o6_1	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.	Gay marriage should be between a man and a woman.
12449_12433	o8_1,o7_1	"This idea is essentially playing with semantics." <br/> I did not propose that there be a separate but identical marriage for homosexual relationships and that it be called "civil unions." <br/> "Furthermore, the effects on society are bound to be minimal..." <br/> This is the type of reasoning that the slippery slope argument applies perfectly to. Why not let any small group demand a change with little relative impact? <br/> "...why challenge any assumption?" <br/> I'm not arguing that law shouldn't change. I'm arguing that law developed under one set of assumptions should be blindly applied to a different scenario. Read my rebuttal to res0ndf7 for more on this line.	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
42624_12440	o8_1,o6_1	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Here is a reason why gay marriage could be wrong. If gay marriage is ok, then sister and brother marriage is ok too? Whats the difference? Oh wait, the sex is the difference, so SISTER and SISTER or BROTHER and BROTHER is ok... right?
12421_12399	o8_1	The real issue is - why is the government involved in this issue at all? We take a personal, religious institution and regulate it, then the government comes back and wants to redefine it. <br/> It should not be a political issue, because my personal, religious things should be separate from government regulation. <br/> Marriage and the government should not mix. That solves the "problem".	for the record - I am not gay. I'm married and have a little daughter.
12399_12414	o9_4,o7_3	I vote "Wrong". It goes against human nature and, as other fellow voters have mentioned, the definition of "Marriage". <br/> And you can't exclude religion from this argument, because thats what happened when people don't have faith or belief in any religion. Religion is there to act as guidelines to what is right and what is wrong. Religion is a way of life. Without it, we're lost.	for the record - I am not gay. I'm married and have a little daughter.
12421_80501	o8_1	The real issue is - why is the government involved in this issue at all? We take a personal, religious institution and regulate it, then the government comes back and wants to redefine it. <br/> It should not be a political issue, because my personal, religious things should be separate from government regulation. <br/> Marriage and the government should not mix. That solves the "problem".	To me gay marriage is wrong. I respect other opinions but to me it is an unnatural way and against my moral law.
12447_12440	o7_1	Is marriage really just about "love?" I think not. It's about societal norms. It's about legal rights. It's about families. It's about generations. It's about example. It's about commitment. It's about tax breaks. It's about parental roles. If it were just about "love" then I could marry my dog and two kids at the local middle-school could get married as well. It's not only about love.	Here is a reason why gay marriage could be wrong. If gay marriage is ok, then sister and brother marriage is ok too? Whats the difference? Oh wait, the sex is the difference, so SISTER and SISTER or BROTHER and BROTHER is ok... right?
12399_30502	o8_1,o9_2,o6_3	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.	for the record - I am not gay. I'm married and have a little daughter.
12449_70614	o8_1,o7_3	Two men/women together does not seem natural. Although we know the world is changing and there are new ideas the purpose of two humans being together is to reproduce and make new life. Marriage is in front of God and the words are taken from the Bible but it is obvious that God does not approve of this so doesn't it seem ironic in a way?	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
48935_12399	o7_1,o7_3	From a biological standpoint, men and women were "engineered" to be together. This idea was corrupted by the morals and society of our time.	for the record - I am not gay. I'm married and have a little daughter.
69708_48935	o5_1	From a biological standpoint, men and women were "engineered" to be together. This idea was corrupted by the morals and society of our time.	Of course its wrong. <br/> Why do you think Aids exists?
42624_12413	o5_1,o6_1	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Why are you arguing about a U.S. decision when you are in Canada?
70817_12421	o8_1	The real issue is - why is the government involved in this issue at all? We take a personal, religious institution and regulate it, then the government comes back and wants to redefine it. <br/> It should not be a political issue, because my personal, religious things should be separate from government regulation. <br/> Marriage and the government should not mix. That solves the "problem".	Same sex marrage can couse a lot of contriverse, it puts peoples life at risk in extrem cases gay marrage has caused so much trouble pepole has resulted in murder and sucied
265924403_829248463	o8_5	Basing the bible it's definitely wrong and realistically marriage is intended for man and a woman it's one way of saying to reproduce.	the last comment was put on the wrong side, my bad
72397_12449	o7_1,o7_3	I am a christian. The bible says plain out that homosexuality is wrong. Call me pathetic, weak, or whatever you want to call me, but I know for sure that the bible is the TRUTH, the WHOLE truth, and the ONLY truth.	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
12447_12466	o8_1	Is marriage really just about "love?" I think not. It's about societal norms. It's about legal rights. It's about families. It's about generations. It's about example. It's about commitment. It's about tax breaks. It's about parental roles. If it were just about "love" then I could marry my dog and two kids at the local middle-school could get married as well. It's not only about love.	gays are overrated. it is another "look at me" stunt. i think gays are the product of overly protective parents, abuse, or liberal wakoness (it should be a disease). <br/> if you gays would stop calling attention to yourselves, nobody would really care what you do.
12402_12449	o8_1,o7_3	From a religious standpoint gay marriage isn't even possible. Let along right. But everyone isn't religious or adheres to specific religious guidance. <br/> Marriage is defined as between a woman and a man. So the word "marriage" may be misused in this case. Civil unions, well that's a different matter.	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
12433_12469	o7_1	"This idea is essentially playing with semantics." <br/> I did not propose that there be a separate but identical marriage for homosexual relationships and that it be called "civil unions." <br/> "Furthermore, the effects on society are bound to be minimal..." <br/> This is the type of reasoning that the slippery slope argument applies perfectly to. Why not let any small group demand a change with little relative impact? <br/> "...why challenge any assumption?" <br/> I'm not arguing that law shouldn't change. I'm arguing that law developed under one set of assumptions should be blindly applied to a different scenario. Read my rebuttal to res0ndf7 for more on this line.	Gay marriage should be between a man and a woman.
42624_69699	o8_1	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	its just unnatural because all sexual creatures mate with the opposite sex.
12466_31527	o8_1,o6_3	The Marriage issue should be out of politicians and lawmakers. Marriages are for the Church to decide, Congress have no power to pass a legislation forcing religious institutions about marriage. Maybe, if the courts were to allow gay marriage, it would be alright since it is not a religious institution, it doesn't break the Separation between Church and State ruled by the Supreme Court.	gays are overrated. it is another "look at me" stunt. i think gays are the product of overly protective parents, abuse, or liberal wakoness (it should be a disease). <br/> if you gays would stop calling attention to yourselves, nobody would really care what you do.
12417_12414	o8_1	I vote "Wrong". It goes against human nature and, as other fellow voters have mentioned, the definition of "Marriage". <br/> And you can't exclude religion from this argument, because thats what happened when people don't have faith or belief in any religion. Religion is there to act as guidelines to what is right and what is wrong. Religion is a way of life. Without it, we're lost.	Gay people are making a terrible mistake. I think they are living the life right now with not having to commit to anything. If it was like that for normal marriage life would be a whole lot better.
42624_12417	o8_1	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Gay people are making a terrible mistake. I think they are living the life right now with not having to commit to anything. If it was like that for normal marriage life would be a whole lot better.
1890830085_12466	o7_2	Gay marriage is wrong. God made man and a woman to populate the earth. How can human species survive if they are only attracted to their same sex? Obviously, not.	gays are overrated. it is another "look at me" stunt. i think gays are the product of overly protective parents, abuse, or liberal wakoness (it should be a disease). <br/> if you gays would stop calling attention to yourselves, nobody would really care what you do.
76796_12469	o8_1	Why don't we just get rid of any incentive to be married, politically that is. No tax deductions, no married filing jointly; nothing. Let the churches perform marriages, get the government out completely. If a particular denomination wants to condone homosexuality let them, it's them that are going against their religion. <br/> I don't support it. Like I said, if there were not tax breaks or incentives to be married in the eyes of the state, who cares. My church doesn't support it. It irks me that people who claim to Christians support it and even allow homosexual clergy.	Gay marriage should be between a man and a woman.
31527_69699	o6_1	The Marriage issue should be out of politicians and lawmakers. Marriages are for the Church to decide, Congress have no power to pass a legislation forcing religious institutions about marriage. Maybe, if the courts were to allow gay marriage, it would be alright since it is not a religious institution, it doesn't break the Separation between Church and State ruled by the Supreme Court.	its just unnatural because all sexual creatures mate with the opposite sex.
48935_12469	o8_1,o7_1	From a biological standpoint, men and women were "engineered" to be together. This idea was corrupted by the morals and society of our time.	Gay marriage should be between a man and a woman.
12447_12441	o7_1,o7_4	Is marriage really just about "love?" I think not. It's about societal norms. It's about legal rights. It's about families. It's about generations. It's about example. It's about commitment. It's about tax breaks. It's about parental roles. If it were just about "love" then I could marry my dog and two kids at the local middle-school could get married as well. It's not only about love.	Is incestual marriage right or wrong? Does gay marriage include incestual homosexual marriage? <br/> Which country legalized homosexual unions which lead to a lower marriage rate?
32066_70614	o8_1,o7_1	Two men/women together does not seem natural. Although we know the world is changing and there are new ideas the purpose of two humans being together is to reproduce and make new life. Marriage is in front of God and the words are taken from the Bible but it is obvious that God does not approve of this so doesn't it seem ironic in a way?	there is no such thing as "gay marriage". Marriage can only be between a man and a woman.
12441_12460	o9_2	Guys AND Girls were made for a reason. This reason is not so they can pair up with the same sex. It is so that they can pair up with opposite genders. Opposites Attract, Every where, wether its in magnets, electricity, atoms, or humans. Besides, it just doesnt work with two guys (genitals), thats why there are female reproductive systems and male reproductive systems. They only work together, so there is only one way to reproduce.. Guy AND Girl!	Is incestual marriage right or wrong? Does gay marriage include incestual homosexual marriage? <br/> Which country legalized homosexual unions which lead to a lower marriage rate?
12447_265924403	o8_1,o6_1	Is marriage really just about "love?" I think not. It's about societal norms. It's about legal rights. It's about families. It's about generations. It's about example. It's about commitment. It's about tax breaks. It's about parental roles. If it were just about "love" then I could marry my dog and two kids at the local middle-school could get married as well. It's not only about love.	Basing the bible it's definitely wrong and realistically marriage is intended for man and a woman it's one way of saying to reproduce.
32066_76796	o8_1,o7_1	Why don't we just get rid of any incentive to be married, politically that is. No tax deductions, no married filing jointly; nothing. Let the churches perform marriages, get the government out completely. If a particular denomination wants to condone homosexuality let them, it's them that are going against their religion. <br/> I don't support it. Like I said, if there were not tax breaks or incentives to be married in the eyes of the state, who cares. My church doesn't support it. It irks me that people who claim to Christians support it and even allow homosexual clergy.	there is no such thing as "gay marriage". Marriage can only be between a man and a woman.
12449_31527	o7_2,o7_3	The Marriage issue should be out of politicians and lawmakers. Marriages are for the Church to decide, Congress have no power to pass a legislation forcing religious institutions about marriage. Maybe, if the courts were to allow gay marriage, it would be alright since it is not a religious institution, it doesn't break the Separation between Church and State ruled by the Supreme Court.	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
12402_70817	o6_1,o7_2	From a religious standpoint gay marriage isn't even possible. Let along right. But everyone isn't religious or adheres to specific religious guidance. <br/> Marriage is defined as between a woman and a man. So the word "marriage" may be misused in this case. Civil unions, well that's a different matter.	Same sex marrage can couse a lot of contriverse, it puts peoples life at risk in extrem cases gay marrage has caused so much trouble pepole has resulted in murder and sucied
76357_12460	o8_1	Guys AND Girls were made for a reason. This reason is not so they can pair up with the same sex. It is so that they can pair up with opposite genders. Opposites Attract, Every where, wether its in magnets, electricity, atoms, or humans. Besides, it just doesnt work with two guys (genitals), thats why there are female reproductive systems and male reproductive systems. They only work together, so there is only one way to reproduce.. Guy AND Girl!	HOMOSEXUALITY IS WRONG!!!! And I like this website but I don't find it very clear. This one is better : theworlddebating.com
73436_76357	o8_1,o6_2,o7_2	Marriage is between a man and a woman. It has always been so. If two people want to live in Sin together, I have no problem with that. However, they shouldn't be rewarded with tax breaks. And I sure don't want them to have a platform to spew their garbage and cram it down my kids' throat. Since Homosexuality is a learned sin (think about it) I don't want my kids to learn that it is ok. This public exposure/support of the homosexuals isn't good for morality, and if morality goes, then so does society. (Lord of the Flies)	HOMOSEXUALITY IS WRONG!!!! And I like this website but I don't find it very clear. This one is better : theworlddebating.com
12449_30502	o8_1,o7_4	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
12431_32066	o6_1	I did not propose "separate but equal." I proposed "distinct and different." Man/woman relationships, especially in the aggregate, have a very different set of implications than man/man and woman/woman relationships. If the law is to contemplate man/woman relationships intelligently, it has to be able to isolate them. <br/> A law requiring separate schools and public accomodations for homosexual people would violate "separate but equal." Law defining marriage as a man/woman relationship does not.	there is no such thing as "gay marriage". Marriage can only be between a man and a woman.
12433_73436	o9_2	Marriage is between a man and a woman. It has always been so. If two people want to live in Sin together, I have no problem with that. However, they shouldn't be rewarded with tax breaks. And I sure don't want them to have a platform to spew their garbage and cram it down my kids' throat. Since Homosexuality is a learned sin (think about it) I don't want my kids to learn that it is ok. This public exposure/support of the homosexuals isn't good for morality, and if morality goes, then so does society. (Lord of the Flies)	"This idea is essentially playing with semantics." <br/> I did not propose that there be a separate but identical marriage for homosexual relationships and that it be called "civil unions." <br/> "Furthermore, the effects on society are bound to be minimal..." <br/> This is the type of reasoning that the slippery slope argument applies perfectly to. Why not let any small group demand a change with little relative impact? <br/> "...why challenge any assumption?" <br/> I'm not arguing that law shouldn't change. I'm arguing that law developed under one set of assumptions should be blindly applied to a different scenario. Read my rebuttal to res0ndf7 for more on this line.
12460_829248463	o7_3	Guys AND Girls were made for a reason. This reason is not so they can pair up with the same sex. It is so that they can pair up with opposite genders. Opposites Attract, Every where, wether its in magnets, electricity, atoms, or humans. Besides, it just doesnt work with two guys (genitals), thats why there are female reproductive systems and male reproductive systems. They only work together, so there is only one way to reproduce.. Guy AND Girl!	the last comment was put on the wrong side, my bad
76796_265924403	o8_1,o6_1	Why don't we just get rid of any incentive to be married, politically that is. No tax deductions, no married filing jointly; nothing. Let the churches perform marriages, get the government out completely. If a particular denomination wants to condone homosexuality let them, it's them that are going against their religion. <br/> I don't support it. Like I said, if there were not tax breaks or incentives to be married in the eyes of the state, who cares. My church doesn't support it. It irks me that people who claim to Christians support it and even allow homosexual clergy.	Basing the bible it's definitely wrong and realistically marriage is intended for man and a woman it's one way of saying to reproduce.
12466_829248463	o8_1,o7_3	gays are overrated. it is another "look at me" stunt. i think gays are the product of overly protective parents, abuse, or liberal wakoness (it should be a disease). <br/> if you gays would stop calling attention to yourselves, nobody would really care what you do.	the last comment was put on the wrong side, my bad
76796_30502	o8_1	Why don't we just get rid of any incentive to be married, politically that is. No tax deductions, no married filing jointly; nothing. Let the churches perform marriages, get the government out completely. If a particular denomination wants to condone homosexuality let them, it's them that are going against their religion. <br/> I don't support it. Like I said, if there were not tax breaks or incentives to be married in the eyes of the state, who cares. My church doesn't support it. It irks me that people who claim to Christians support it and even allow homosexual clergy.	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.
69708_42624	o5_1,o7_2	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Of course its wrong. <br/> Why do you think Aids exists?
70614_76796	o8_1	Why don't we just get rid of any incentive to be married, politically that is. No tax deductions, no married filing jointly; nothing. Let the churches perform marriages, get the government out completely. If a particular denomination wants to condone homosexuality let them, it's them that are going against their religion. <br/> I don't support it. Like I said, if there were not tax breaks or incentives to be married in the eyes of the state, who cares. My church doesn't support it. It irks me that people who claim to Christians support it and even allow homosexual clergy.	Two men/women together does not seem natural. Although we know the world is changing and there are new ideas the purpose of two humans being together is to reproduce and make new life. Marriage is in front of God and the words are taken from the Bible but it is obvious that God does not approve of this so doesn't it seem ironic in a way?
42624_12469	o8_1	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Gay marriage should be between a man and a woman.
12431_829248463	o7_1,o7_3	I did not propose "separate but equal." I proposed "distinct and different." Man/woman relationships, especially in the aggregate, have a very different set of implications than man/man and woman/woman relationships. If the law is to contemplate man/woman relationships intelligently, it has to be able to isolate them. <br/> A law requiring separate schools and public accomodations for homosexual people would violate "separate but equal." Law defining marriage as a man/woman relationship does not.	the last comment was put on the wrong side, my bad
70614_69708	o8_1,o6_1,o7_1	Two men/women together does not seem natural. Although we know the world is changing and there are new ideas the purpose of two humans being together is to reproduce and make new life. Marriage is in front of God and the words are taken from the Bible but it is obvious that God does not approve of this so doesn't it seem ironic in a way?	Of course its wrong. <br/> Why do you think Aids exists?
12409_1890830085	o9_1	Gay marriage is wrong. God made man and a woman to populate the earth. How can human species survive if they are only attracted to their same sex? Obviously, not.	"Or do you mean that gay _sex_ is helping spread AIDS? In which <br/> case gay marriage may help reduce the problem. " <br/> What is 'gay sex'? <br/> I think (and this is a wild guess) that the original argument the person was attempting to make was that UNPROTECTED ANAL sex can increase the liklihood of AIDS transmission. That might be true. But if it is, it really has nothing to do with the sexual orientation of the two people involved.
12430_69708	o8_1,o7_1,o7_2,o7_4	If being homosexual was natural then <br/> 1. There would only be possibly 6 people on the earth...meaning none of the people making up these sarcastic remakes would be around....heck I wouldn't be around <br/> 2. If homosexuality was natural then the butthole would be in the front part of the body. <br/> Its never been accepted as "natural" by society only till now. So i'm pretty sure thousands of years of recorded human history have a little more weight than some piss ant liberal venting on how its unfair.	Of course its wrong. <br/> Why do you think Aids exists?
30502_12460	o8_1	Guys AND Girls were made for a reason. This reason is not so they can pair up with the same sex. It is so that they can pair up with opposite genders. Opposites Attract, Every where, wether its in magnets, electricity, atoms, or humans. Besides, it just doesnt work with two guys (genitals), thats why there are female reproductive systems and male reproductive systems. They only work together, so there is only one way to reproduce.. Guy AND Girl!	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.
70817_42624	o8_1	An action is ethical if society as a whole would benefit if we all did it. Fair enough? <br/> If everyone had a gay marriage, then society as a whole would NOT benefit. In fact, we would all become extinct, because without one man and one woman there would be no reproduction and continuation of our species. <br/> Therefore, gay marriage can't be ethical. <br/> You can't refute my statement by saying, "There will always be straight people" because that's like saying killing someone is right because there will always be those who won't kill.	Same sex marrage can couse a lot of contriverse, it puts peoples life at risk in extrem cases gay marrage has caused so much trouble pepole has resulted in murder and sucied
32066_12413	o9_2,o7_4	there is no such thing as "gay marriage". Marriage can only be between a man and a woman.	Why are you arguing about a U.S. decision when you are in Canada?
65364_73436	o8_1	Marriage is between a man and a woman. It has always been so. If two people want to live in Sin together, I have no problem with that. However, they shouldn't be rewarded with tax breaks. And I sure don't want them to have a platform to spew their garbage and cram it down my kids' throat. Since Homosexuality is a learned sin (think about it) I don't want my kids to learn that it is ok. This public exposure/support of the homosexuals isn't good for morality, and if morality goes, then so does society. (Lord of the Flies)	Marriage evolved because of moral and religious grounds rather than a mere union approved by the state... To debase marriage just to accomodate base desires of gay couples in disguise if a right is simply stupid...
12460_69708	o8_1,o6_1,o7_4	Guys AND Girls were made for a reason. This reason is not so they can pair up with the same sex. It is so that they can pair up with opposite genders. Opposites Attract, Every where, wether its in magnets, electricity, atoms, or humans. Besides, it just doesnt work with two guys (genitals), thats why there are female reproductive systems and male reproductive systems. They only work together, so there is only one way to reproduce.. Guy AND Girl!	Of course its wrong. <br/> Why do you think Aids exists?
73436_30502	o8_4	Marriage is between a man and a woman. It has always been so. If two people want to live in Sin together, I have no problem with that. However, they shouldn't be rewarded with tax breaks. And I sure don't want them to have a platform to spew their garbage and cram it down my kids' throat. Since Homosexuality is a learned sin (think about it) I don't want my kids to learn that it is ok. This public exposure/support of the homosexuals isn't good for morality, and if morality goes, then so does society. (Lord of the Flies)	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.
12417_12430	o8_1,o6_1,o7_2	If being homosexual was natural then <br/> 1. There would only be possibly 6 people on the earth...meaning none of the people making up these sarcastic remakes would be around....heck I wouldn't be around <br/> 2. If homosexuality was natural then the butthole would be in the front part of the body. <br/> Its never been accepted as "natural" by society only till now. So i'm pretty sure thousands of years of recorded human history have a little more weight than some piss ant liberal venting on how its unfair.	Gay people are making a terrible mistake. I think they are living the life right now with not having to commit to anything. If it was like that for normal marriage life would be a whole lot better.
12417_31527	o7_1	The Marriage issue should be out of politicians and lawmakers. Marriages are for the Church to decide, Congress have no power to pass a legislation forcing religious institutions about marriage. Maybe, if the courts were to allow gay marriage, it would be alright since it is not a religious institution, it doesn't break the Separation between Church and State ruled by the Supreme Court.	Gay people are making a terrible mistake. I think they are living the life right now with not having to commit to anything. If it was like that for normal marriage life would be a whole lot better.
69699_12421	o8_1,o9_1	The real issue is - why is the government involved in this issue at all? We take a personal, religious institution and regulate it, then the government comes back and wants to redefine it. <br/> It should not be a political issue, because my personal, religious things should be separate from government regulation. <br/> Marriage and the government should not mix. That solves the "problem".	its just unnatural because all sexual creatures mate with the opposite sex.
12449_80501	o7_3	To me gay marriage is wrong. I respect other opinions but to me it is an unnatural way and against my moral law.	For anyone who tries to follow these threads of arguments and rebuttals, it looks like chasbas' argument which I rebutted on Feb 07, 2007 07:09 has been deleted, presumably by chasbas. I wish the argument/rebuttal system on the site were better.
12402_12440	o8_1	From a religious standpoint gay marriage isn't even possible. Let along right. But everyone isn't religious or adheres to specific religious guidance. <br/> Marriage is defined as between a woman and a man. So the word "marriage" may be misused in this case. Civil unions, well that's a different matter.	Here is a reason why gay marriage could be wrong. If gay marriage is ok, then sister and brother marriage is ok too? Whats the difference? Oh wait, the sex is the difference, so SISTER and SISTER or BROTHER and BROTHER is ok... right?
265924403_69699	o8_1	its just unnatural because all sexual creatures mate with the opposite sex.	Basing the bible it's definitely wrong and realistically marriage is intended for man and a woman it's one way of saying to reproduce.
80501_73436	o8_1	Marriage is between a man and a woman. It has always been so. If two people want to live in Sin together, I have no problem with that. However, they shouldn't be rewarded with tax breaks. And I sure don't want them to have a platform to spew their garbage and cram it down my kids' throat. Since Homosexuality is a learned sin (think about it) I don't want my kids to learn that it is ok. This public exposure/support of the homosexuals isn't good for morality, and if morality goes, then so does society. (Lord of the Flies)	To me gay marriage is wrong. I respect other opinions but to me it is an unnatural way and against my moral law.
72397_31527	o8_1,o6_1,o7_1	The Marriage issue should be out of politicians and lawmakers. Marriages are for the Church to decide, Congress have no power to pass a legislation forcing religious institutions about marriage. Maybe, if the courts were to allow gay marriage, it would be alright since it is not a religious institution, it doesn't break the Separation between Church and State ruled by the Supreme Court.	I am a christian. The bible says plain out that homosexuality is wrong. Call me pathetic, weak, or whatever you want to call me, but I know for sure that the bible is the TRUTH, the WHOLE truth, and the ONLY truth.
30502_12441	o8_1,o6_3	I'm an avid christian and I believe that gay marriage is wrong beyond belief. This country was founded on christian beliefs, and we should adhere to the belifs used to make us what we are today.	Is incestual marriage right or wrong? Does gay marriage include incestual homosexual marriage? <br/> Which country legalized homosexual unions which lead to a lower marriage rate?
1890830085_70817	o8_5,o5_2	Gay marriage is wrong. God made man and a woman to populate the earth. How can human species survive if they are only attracted to their same sex? Obviously, not.	Same sex marrage can couse a lot of contriverse, it puts peoples life at risk in extrem cases gay marrage has caused so much trouble pepole has resulted in murder and sucied
73436_12447	o9_3	Is marriage really just about "love?" I think not. It's about societal norms. It's about legal rights. It's about families. It's about generations. It's about example. It's about commitment. It's about tax breaks. It's about parental roles. If it were just about "love" then I could marry my dog and two kids at the local middle-school could get married as well. It's not only about love.	Marriage is between a man and a woman. It has always been so. If two people want to live in Sin together, I have no problem with that. However, they shouldn't be rewarded with tax breaks. And I sure don't want them to have a platform to spew their garbage and cram it down my kids' throat. Since Homosexuality is a learned sin (think about it) I don't want my kids to learn that it is ok. This public exposure/support of the homosexuals isn't good for morality, and if morality goes, then so does society. (Lord of the Flies)
12402_12466	o8_1	From a religious standpoint gay marriage isn't even possible. Let along right. But everyone isn't religious or adheres to specific religious guidance. <br/> Marriage is defined as between a woman and a man. So the word "marriage" may be misused in this case. Civil unions, well that's a different matter.	gays are overrated. it is another "look at me" stunt. i think gays are the product of overly protective parents, abuse, or liberal wakoness (it should be a disease). <br/> if you gays would stop calling attention to yourselves, nobody would really care what you do.
